opportunity_id,Entity_ID,Est_Revenue,Annual_Revenue,days_active,PFY_RSM_Services_Spend,CFY_RSM_Services_Spend,No_of_Employees,Probability,Lead_Source,Private_Equity,Open_Revenue,Type,industry_sector,revenue_size,Microsoft_Enterprise_Agreement,Won
286f8764-0b05-e711-811b-005056ad4f9d,7787008,75000,1225369783,52.41649306,72602.95,5387.59,6000,100%,Inactive - Junction Solutions,No,3200000,Existing Relationship - New Business,Manufacturing,med,Yes,1
5920d873-2f9b-e711-8118-005056ad09ed,7787008,1316837,1225369783,129.350625,72602.95,5387.59,6000,100%,Inactive - Junction Solutions,No,3200000,Existing Relationship - New Business,Manufacturing,high,Yes,1
6aaf90e6-9f31-e711-811e-005056ad4f9d,7787008,456858,1225369783,0.001805556,72602.95,5387.59,6000,20%,Inactive - Junction Solutions,No,3200000,Existing Relationship - New Business,Manufacturing,med,Yes,1
319ca85e-d7bb-e611-8110-9f88f033c402,7787008,436607.6,1225369783,0.001354167,72602.95,5387.59,6000,20%,_missing_,No,3200000,Existing Relationship - New Business,Manufacturing,med,Yes,1
a5c01d57-309b-e711-8118-005056ad09ed,7787008,20000.5,1225369783,21.13597222,72602.95,5387.59,6000,20%,Inactive - Junction Solutions,No,3200000,Existing Relationship - Renewal,Manufacturing,low,Yes,1
3fa7b392-8ea2-e911-a9bd-005056b506e9,7787008,51837,1225369783,5.728726852,72602.95,5387.59,6000,20%,Inactive - Junction Solutions,No,3200000,Existing Relationship - New Business,Manufacturing,med,Yes,1
a3b55502-8fc1-e811-812a-005056ad09ed,7787008,524808,1225369783,2.038877315,72602.95,5387.59,6000,20%,Inactive - Junction Solutions,No,3200000,Existing Relationship - New Business,Manufacturing,high,Yes,1
c955d27f-2f9b-e711-8118-005056ad09ed,7896985,800000,106634961,11.65414352,0,0,370,20%,Referral - Other,No,0,Existing Relationship - Renewal,Hospitals & Health Care Systems,high,No,0
11cbf9dc-47d3-e911-a9be-005056b506e9,7864611,88000,24904579,602.7058449,-34853.06,69827.02,200,20%,Partner,Yes,0,New Relationship - New Business,Technology,med,_missing_,0
cca97997-0e21-ea11-a9b9-005056b57426,8021451,500000,69796040,202.9897222,0,0,1000,20%,Referral - Microsoft,_missing_,0,New Relationship - New Business,Technology,high,No,0
00aec6af-691b-e711-811d-005056ad4f9d,8076117,10000,0,298.8675694,0,0,0,20%,National Call Center,No,0,New Relationship - New Business,Technology,low,No,0
5d94f08f-3acb-e911-a9b6-005056b5913b,7868440,50000,6322181,387.9850926,6.62,0,52,20%,BD Activity,No,0,New Relationship - New Business,Technology,med,_missing_,0
59b2d375-398f-ec11-a9ec-005056b506e9,8363953,354600,1700839,37.21003472,0,479633.87,17,20%,Partner,No,0,New Relationship - New Business,Technology,med,_missing_,1
ce903977-3a8f-ec11-a9dd-005056b57426,8363953,1501440,1700839,6.262928241,0,479633.87,17,20%,Partner,No,0,New Relationship - New Business,Technology,high,_missing_,1
d7f44a23-6e49-ec11-a9e9-005056b506e9,8363953,1206480,1700839,18.90738426,0,479633.87,17,20%,Partner,No,0,New Relationship - New Business,Technology,high,_missing_,1
f6251697-2394-ec11-a9ee-005056b506e9,8363953,-1206480,1700839,0.002291667,0,479633.87,17,20%,Partner,No,0,New Relationship - New Business,Technology,low,_missing_,1
db008c64-ef0a-e811-812b-005056ad4f9d,7925684,10000,2570454,22.67587963,0,0,8,20%,Other,_missing_,0,New Relationship - New Business,Technology,low,_missing_,0
76a55d88-0f41-e911-a9a9-005056b506e9,7864611,100000,24904579,54.0455787,-34853.06,69827.02,200,60%,Partner,Yes,0,New Relationship - New Business,Technology,med,_missing_,0
5864e10a-2d9b-e711-8118-005056ad09ed,7787081,106823,200000000,6.396631944,36736.16,35788.62,270,20%,Inactive - Junction Solutions,No,0,Existing Relationship - Renewal,Food & Beverage,med,No,1
ca779e5e-2d9b-e711-8118-005056ad09ed,7787081,13352,200000000,20.45266204,36736.16,35788.62,270,20%,Inactive - Junction Solutions,No,0,Existing Relationship - Renewal,Food & Beverage,low,No,1
90fb6fbe-2d9b-e711-8118-005056ad09ed,7786997,7500,219690691,125.4091551,167870.42,624221.85,600,20%,Inactive - Junction Solutions,Yes,0,Existing Relationship - Renewal,Food & Beverage,low,No,1
48d15a7e-2e9b-e711-8118-005056ad09ed,7830615,1450000,122599030,218.5192477,4692.5,3142,450,20%,Inside Sales,No,0,Existing Relationship - Renewal,Food & Beverage,high,No,0
6744044a-2f9b-e711-8118-005056ad09ed,7787081,9600,200000000,3.542210648,36736.16,35788.62,270,20%,Inactive - Junction Solutions,No,0,Existing Relationship - Renewal,Food & Beverage,low,No,1
739b7303-309b-e711-8118-005056ad09ed,7787081,320270,200000000,56.55728009,36736.16,35788.62,270,20%,Marketing Campaign - National,No,0,Existing Relationship - Renewal,Food & Beverage,med,No,1
36a8986a-2d9b-e711-8118-005056ad09ed,8013927,3315000,155070969,55.38774306,0,0,650,20%,Inside Sales,_missing_,0,Existing Relationship - Renewal,Food & Beverage,high,No,0
c1191438-2f9b-e711-8118-005056ad09ed,7787081,125226,200000000,47.66725694,36736.16,35788.62,270,20%,Inactive - Junction Solutions,No,0,Existing Relationship - Renewal,Food & Beverage,med,No,1
039f3c06-d345-e911-a9a6-005056b57426,7786997,550800,219690691,19.97672454,167870.42,624221.85,600,20%,Inactive - Junction Solutions,Yes,0,Existing Relationship - New Business,Food & Beverage,high,No,1
165e68b4-8bac-eb11-a9cf-005056b57426,7786997,65000,219690691,56.10163194,167870.42,624221.85,600,80%,Partner,Yes,0,Existing Relationship - New Business,Food & Beverage,med,No,1
afcfc62e-929e-ec11-a9de-005056b57426,7786997,57120,219690691,41.3956713,167870.42,624221.85,600,80%,Partner,Yes,0,Existing Relationship - New Business,Food & Beverage,med,No,1
42f323ba-ec35-eb11-a9cb-005056b5913b,7786997,88600,219690691,12.41377315,167870.42,624221.85,600,80%,Director,Yes,0,Existing Relationship - New Business,Food & Beverage,med,No,1
9f949331-b2f4-eb11-a9d6-005056b57426,7786997,514960,219690691,35.71261574,167870.42,624221.85,600,80%,Partner,Yes,0,Existing Relationship - New Business,Food & Beverage,high,No,1
7ffe3206-2e9b-e711-8118-005056ad09ed,7786997,41440,219690691,1.253530093,167870.42,624221.85,600,20%,Inactive - Junction Solutions,Yes,0,Existing Relationship - Renewal,Food & Beverage,med,No,1
04a4390c-2e9b-e711-8118-005056ad09ed,7787081,160000,200000000,400.4589583,36736.16,35788.62,270,20%,Inactive - Junction Solutions,No,0,Existing Relationship - Renewal,Food & Beverage,med,No,0
d5921730-2e9b-e711-8118-005056ad09ed,7787081,98400,200000000,13.6202662,36736.16,35788.62,270,20%,Marketing Campaign - National,No,0,Existing Relationship - Renewal,Food & Beverage,med,No,1
b867f45b-2f9b-e711-8118-005056ad09ed,7787081,1574711,200000000,94.46009259,36736.16,35788.62,270,20%,Marketing Campaign - National,No,0,Existing Relationship - Renewal,Food & Beverage,high,No,1
2f68f45b-2f9b-e711-8118-005056ad09ed,7787081,100000,200000000,272.7209722,36736.16,35788.62,270,20%,Inactive - Junction Solutions,No,0,Existing Relationship - Renewal,Food & Beverage,med,No,0
5d336742-d239-e811-8123-005056ad09ed,7787081,30000,200000000,538.9408912,36736.16,35788.62,270,20%,BD Activity,No,0,Existing Relationship - New Business,Food & Beverage,med,No,0
09f190d4-8bf9-e811-812f-005056ad6943,7787081,60000,200000000,651.9339236,36736.16,35788.62,270,20%,Inactive - Junction Solutions,No,0,Existing Relationship - New Business,Food & Beverage,med,No,0
3c2c137f-1aca-e711-8127-005056ad4f9d,7787081,42000,200000000,207.9847106,36736.16,35788.62,270,20%,BD Activity,No,0,Existing Relationship - New Business,Food & Beverage,med,No,0
4030a5b5-2f9b-e711-8118-005056ad09ed,7787081,20000,200000000,3.544525463,36736.16,35788.62,270,20%,Inactive - Junction Solutions,No,0,Existing Relationship - Renewal,Food & Beverage,low,No,1
c2ae04db-2c9b-e711-8118-005056ad09ed,7787005,100000,170000000,245.5310185,698440.99,117174.85,412,20%,Inactive - Junction Solutions,No,0,Existing Relationship - Renewal,Food & Beverage,med,No,0
effd9e58-2d9b-e711-8118-005056ad09ed,7787005,3016.46,170000000,83.6280787,698440.99,117174.85,412,20%,Inactive - Junction Solutions,No,0,Existing Relationship - Renewal,Food & Beverage,low,No,1
a144331a-2f9b-e711-8118-005056ad09ed,7787005,124280,170000000,4.166215278,698440.99,117174.85,412,20%,Inactive - Junction Solutions,No,0,Existing Relationship - Renewal,Food & Beverage,med,No,1
ee982b20-2f9b-e711-8118-005056ad09ed,7787005,310700,170000000,4.164756944,698440.99,117174.85,412,20%,Inactive - Junction Solutions,No,0,Existing Relationship - Renewal,Food & Beverage,med,No,1
efbe87d2-29c3-e811-812e-005056ad6943,7787005,842545,170000000,209.3471181,698440.99,117174.85,412,20%,Inactive - Junction Solutions,No,0,Existing Relationship - New Business,Food & Beverage,high,No,1
7aee2c48-27c3-e811-812e-005056ad6943,7787005,2889087,170000000,209.3116667,698440.99,117174.85,412,80%,Inactive - Junction Solutions,No,0,Existing Relationship - New Business,Food & Beverage,high,No,1
e0f0b749-ec08-e711-811b-005056ad4f9d,7787005,1000000,170000000,0.001134259,698440.99,117174.85,412,20%,Partner,No,0,Existing Relationship - New Business,Food & Beverage,high,No,0
894ff581-e6ac-e611-8119-005056ad4f9d,7787005,247840,170000000,0.044212963,698440.99,117174.85,412,20%,Inactive - Junction Solutions,No,0,Existing Relationship - New Business,Food & Beverage,med,No,1
fac62cd4-efac-e611-8119-005056ad4f9d,7787005,322192,170000000,0.001122685,698440.99,117174.85,412,20%,Partner,No,0,Existing Relationship - New Business,Food & Beverage,med,No,1
2f24df0c-8ed6-e611-8111-005056ad09ed,7787005,229052,170000000,0.001296296,698440.99,117174.85,412,20%,Inactive - Junction Solutions,No,0,Existing Relationship - New Business,Food & Beverage,med,No,1
dd4b14b9-b298-ea11-a9c7-005056b506e9,7787005,733502,170000000,51.82104167,698440.99,117174.85,412,100%,Inactive - Junction Solutions,No,0,Existing Relationship - New Business,Food & Beverage,high,No,1
8030c6fe-0677-e711-8119-005056ad6943,7787005,63944,170000000,0.002546296,698440.99,117174.85,412,20%,Inactive - Junction Solutions,No,0,Existing Relationship - New Business,Food & Beverage,med,No,1
e8992b20-2f9b-e711-8118-005056ad09ed,7787005,310700,170000000,115.4797801,698440.99,117174.85,412,20%,Inactive - Junction Solutions,No,0,Existing Relationship - Renewal,Food & Beverage,med,No,1
909a2b20-2f9b-e711-8118-005056ad09ed,7787005,1411830,170000000,156.7698495,698440.99,117174.85,412,20%,Inactive - Junction Solutions,No,0,Existing Relationship - Renewal,Food & Beverage,high,No,1
4e522626-2f9b-e711-8118-005056ad09ed,7787005,521280,170000000,91.64945602,698440.99,117174.85,412,20%,Inactive - Junction Solutions,No,0,Existing Relationship - Renewal,Food & Beverage,high,No,1
cb20d873-2f9b-e711-8118-005056ad09ed,7787005,819469,170000000,130.5790509,698440.99,117174.85,412,20%,Inactive - Junction Solutions,No,0,Existing Relationship - Renewal,Food & Beverage,high,No,1
44461675-5e4d-e811-8127-005056ad6943,7787005,41160,170000000,97.99016204,698440.99,117174.85,412,80%,Inactive - Junction Solutions,No,0,Existing Relationship - New Business,Food & Beverage,med,No,0
65d64087-9d36-e811-8126-005056ad6943,7787005,84656,170000000,8.1696875,698440.99,117174.85,412,100%,Inactive - Junction Solutions,No,0,Existing Relationship - New Business,Food & Beverage,med,No,1
2ea93a00-2e9b-e711-8118-005056ad09ed,7787005,502920,170000000,1.646365741,698440.99,117174.85,412,20%,Inactive - Junction Solutions,No,0,Existing Relationship - Renewal,Food & Beverage,high,No,1
fcb1fe58-9036-e811-8123-005056ad09ed,7787005,146203,170000000,67.28046296,698440.99,117174.85,412,80%,Inactive - Junction Solutions,No,0,Existing Relationship - New Business,Food & Beverage,med,No,1
2dcadf6d-2f9b-e711-8118-005056ad09ed,7787005,32377.28,170000000,25.62472222,698440.99,117174.85,412,20%,Inactive - Junction Solutions,No,0,Existing Relationship - Renewal,Food & Beverage,med,No,1
8275d079-2f9b-e711-8118-005056ad09ed,7787005,246089,170000000,13.65224537,698440.99,117174.85,412,20%,Inactive - Junction Solutions,No,0,Existing Relationship - Renewal,Food & Beverage,med,No,1
fdac3ece-2629-e811-8125-005056ad6943,7825781,206276,2870496,4.347800926,331631.86,462435.9,21,80%,Partner,No,24000,New Relationship - New Business,Food & Beverage,med,_missing_,1
7a8f6031-f680-eb11-a9ce-005056b5913b,7825781,10000,2870496,232.0160532,331631.86,462435.9,21,20%,Director,No,24000,Existing Relationship - New Business,Food & Beverage,low,_missing_,0
ae42bf2e-2d9b-e711-8118-005056ad09ed,7787035,660,138144000,2.306678241,391719.66,314623.85,627,20%,Referral - Other,No,2125000,Existing Relationship - Renewal,Medical Devices,low,No,1
61f23216-1fd9-e811-8139-005056ad4f9d,7787035,50000,138144000,24.12803241,391719.66,314623.85,627,80%,Manager,No,2125000,Existing Relationship - New Business,Medical Devices,med,No,0
a5ced616-2d9b-e711-8118-005056ad09ed,7787035,6600,138144000,212.0438773,391719.66,314623.85,627,_missing_,Partner,No,2125000,Existing Relationship - New Business,Medical Devices,low,No,0
a591a758-ef42-e611-8108-005056ad09ed,7787035,9250,138144000,0.003206019,391719.66,314623.85,627,20%,Referral - Other,No,2125000,Existing Relationship - New Business,Medical Devices,low,No,1
172d3d95-34c2-e611-811a-e4645a5e91fa,7787035,4620,138144000,0.00099537,391719.66,314623.85,627,20%,Referral - Other,No,2125000,Existing Relationship - New Business,Medical Devices,low,No,1
eebcb566-6f24-e711-8115-005056ad6943,7787035,19800,138144000,0.001018519,391719.66,314623.85,627,20%,Referral - Other,No,2125000,Existing Relationship - New Business,Medical Devices,low,No,0
18316606-6f24-e711-8115-005056ad6943,7787035,11220,138144000,0.000798611,391719.66,314623.85,627,20%,Referral - Other,No,2125000,Existing Relationship - New Business,Medical Devices,low,No,0
4634ba44-7d24-e711-8113-005056ad09ed,7787035,29600,138144000,0.000775463,391719.66,314623.85,627,20%,Referral - Other,No,2125000,Existing Relationship - New Business,Medical Devices,med,No,0
9486572a-7124-e711-8113-005056ad09ed,7787035,8000,138144000,0.003599537,391719.66,314623.85,627,20%,Referral - Other,No,2125000,Existing Relationship - New Business,Medical Devices,low,No,0
44e205ab-309b-e711-8118-005056ad09ed,7787035,75000,138144000,123.2916667,391719.66,314623.85,627,20%,Referral - Other,No,2125000,Existing Relationship - Renewal,Medical Devices,med,No,0
b53e1f2a-2e9b-e711-8118-005056ad09ed,7787035,50000,138144000,21.65334491,391719.66,314623.85,627,20%,Inside Sales,No,2125000,Existing Relationship - Renewal,Medical Devices,med,No,0
b05a1464-e938-ec11-a9e1-005056b5913b,7767089,75880,27000000,7.032673611,1033293.87,901572.87,145,80%,Director,Yes,247500,Existing Relationship - New Business,Construction,med,No,1
a02f9a7d-3912-ec11-a9e6-a53255af747d,7767089,65700,27000000,6.097048611,1033293.87,901572.87,145,80%,Senior Director,Yes,247500,Existing Relationship - New Business,Construction,med,No,1
eee19876-e910-ec11-a9de-005056b5913b,7767089,62640,27000000,6.94181713,1033293.87,901572.87,145,80%,Senior Director,Yes,247500,Existing Relationship - New Business,Construction,med,No,1
9bc49a65-16cf-e711-811c-005056ad09ed,7767089,15660,27000000,20.95027778,1033293.87,901572.87,145,100%,Director,Yes,247500,Existing Relationship - New Business,Construction,low,No,1
f1fae0bd-e7ce-e711-811f-005056ad6943,7767089,21150,27000000,8.106134259,1033293.87,901572.87,145,100%,Director,Yes,247500,Existing Relationship - New Business,Construction,low,No,1
556ba570-e4f6-e711-811f-005056ad09ed,7767089,6150,27000000,6.930555556,1033293.87,901572.87,145,100%,Director,Yes,247500,Existing Relationship - New Business,Construction,low,No,1
27554a64-acff-e711-812a-005056ad4f9d,7767089,12600,27000000,8.096724537,1033293.87,901572.87,145,80%,Director,Yes,247500,Existing Relationship - New Business,Construction,low,No,1
5e965a96-b1a9-ea11-a9ca-005056b506e9,7767089,13200,27000000,0.001296296,1033293.87,901572.87,145,100%,Director,Yes,247500,Existing Relationship - New Business,Construction,low,No,1
dfd3dbfd-ba61-eb11-a9d5-005056b506e9,7767089,164940,27000000,0.001030093,1033293.87,901572.87,145,100%,Director,Yes,247500,Existing Relationship - New Business,Construction,med,No,1
2cc29697-bb61-eb11-a9d5-005056b506e9,7767089,142800,27000000,8.678113426,1033293.87,901572.87,145,80%,Director,Yes,247500,Existing Relationship - New Business,Construction,med,No,1
cd75d5f6-9897-eb11-a9cf-005056b5913b,7767089,146880,27000000,6.049675926,1033293.87,901572.87,145,80%,Director,Yes,247500,Existing Relationship - New Business,Construction,med,No,1
a674677a-eb3a-e911-a9a6-005056b5913b,7767089,25680,27000000,6.970069444,1033293.87,901572.87,145,100%,Director,Yes,247500,Existing Relationship - New Business,Construction,med,No,1
0966b314-4422-e811-812c-005056ad4f9d,7767089,104850,27000000,5.953136574,1033293.87,901572.87,145,100%,Director,Yes,247500,Existing Relationship - New Business,Construction,med,No,1
cb17b81b-2f2e-ea11-a9c2-005056b506e9,7767089,179460,27000000,32.0283912,1033293.87,901572.87,145,80%,Director,Yes,247500,Existing Relationship - New Business,Construction,med,No,1
34d9a1b7-ec3a-eb11-a9ca-005056b57426,7767089,70270,27000000,0.00150463,1033293.87,901572.87,145,100%,Director,Yes,247500,Existing Relationship - New Business,Construction,med,No,1
3ce1bd3f-b934-e911-812e-005056ad09ed,7767089,32825,27000000,6.739513889,1033293.87,901572.87,145,20%,Director,Yes,247500,Existing Relationship - New Business,Construction,med,No,1
55ae7b59-7edb-e811-8139-005056ad4f9d,7767089,193520,27000000,8.987291667,1033293.87,901572.87,145,20%,Director,Yes,247500,Existing Relationship - New Business,Construction,med,No,1
4619fc6f-1844-e911-a9a9-005056b506e9,7767089,201120,27000000,56.01523148,1033293.87,901572.87,145,20%,Director,Yes,247500,Existing Relationship - New Business,Construction,med,No,1
25537c5a-a582-e711-8119-005056ad6943,7767089,33600,27000000,0.002199074,1033293.87,901572.87,145,20%,Referral - Other,Yes,247500,Existing Relationship - New Business,Construction,med,No,1
9035df61-0c19-e611-8107-005056ad1ac5,7767089,90364,27000000,160.6967014,1033293.87,901572.87,145,_missing_,RSM System Selection,Yes,247500,Existing Relationship - New Business,Construction,med,No,0
ffa88825-f38e-e711-811a-005056ad6943,7820803,68000,7317835,313.2962384,8405.07,6624.55,15,20%,National Call Center,No,0,New Relationship - New Business,Construction,med,_missing_,0
2b6db8d2-73e1-ea11-a9c5-005056b57426,7842190,186984,66620292,51.93556713,535061.64,70839,200,80%,Director,No,0,Existing Relationship - New Business,Construction,med,_missing_,0
b289ae2f-7ea3-eb11-a9cf-005056b5913b,7842190,30000,66620292,109.1980787,535061.64,70839,200,20%,BD Activity,No,0,Existing Relationship - New Business,Construction,med,_missing_,0
afecb0a3-f25e-ea11-a9bd-005056b5913b,7842190,264320,66620292,0.244930556,535061.64,70839,200,20%,RSM System Selection,No,0,Existing Relationship - New Business,Construction,med,_missing_,1
5452b20d-62c2-e811-812e-005056ad6943,7842190,1671760,66620292,118.3060995,535061.64,70839,200,80%,RSM System Selection,No,0,Existing Relationship - New Business,Construction,high,_missing_,1
